term,count,bucket
side mirror,2,fp
enumeration gun,2,fp
national failure,2,fp
child victims,2,fp
condemnation opponents,2,fp
until we,2,fp
we stop,2,fp
evil evil,2,fp
evil fucking,2,fp
over dead,2,fp
dead kids,2,fp
always choose,2,fp
political slang,2,fp
social instability,2,fp
instability climate,2,fp
outgroup maga,2,fp
maga mirror,2,fp
gop second,2,fp
very good,2,fp
good fascist,2,fp
core issue,2,fp
issue second,2,fp
partial agreement,2,fp
primary_policy_domain elections,2,fp
militias guarding,2,fp
followed proposed,2,fp
you say,2,fp
targets maga,2,fp
maga extremists,2,fp
charlie jim,2,fp
legislation passed,2,fp
historical_analogy_reference comparison,2,fp
have severely,2,fp
severely injured,2,fp
injured maybe,2,fp
named_proper_nouns_density ice,2,fp
national ice,2,fp
incompetence lack,2,fp
lack training,2,fp
training lack,2,fp
lack background,2,fp
checks general,2,fp
general thuggery,2,fp
does anyone,2,fp
anyone doubt,2,fp
criticized_actor_type federal,2,fp
trying speedrun,2,fp
reform advocacy,2,fp
yourself gun,2,fp
gun order,2,fp
order want,2,fp
argument like,2,fp
someone seriously,2,fp
seriously try,2,fp
try argue,2,fp
like you,2,fp
national second,2,fp
current conditions,2,fp
duty return,2,fp
constitutional quotation,2,fp
well regulated,2,fp
regulated militia,2,fp
criminal punishment,2,fp
ammunition shut,2,fp
make ammunition,2,fp
given victims,2,fp
start executing,2,fp
forceful punitive,2,fp
nra maga,2,fp
amendment 2nd,2,fp
abused misused,2,fp
gun advocates,2,fp
woke media,2,fp
plague don,2,fp
accepting us,2,fp
us citizens,2,fp
citizens without,2,fp
without doing,2,fp
doing deep,2,fp
maga all,2,fp
about themselves,2,fp
chasing shooting,2,fp
am old,2,fp
old enough,2,fp
enough remember,2,fp
ban would,2,fp
unelected bureaucrats,2,fp
mentally defective,2,fp
normative_moral_language uses,2,fp
felons like,2,fp
unless he,2,fp
he done,2,fp
done paperwork,2,fp
wing actors,2,fp
news forbes,2,fp
burning fossil,2,fp
fuels warms,2,fp
states framing,2,fp
presented factual,2,fp
afraid say,2,fp
media outlets,2,fp
laws instead,2,fp
immigration race,2,fp
victimhood_or_persecution_framing immigrants,2,fp
one flaming,2,fp
flaming shit,2,fp
greenhouse gases,2,fp
science denying,2,fp
denying populists,2,fp
populists profiteers,2,fp
profiteers grifters,2,fp
factual assertions,2,fp
weird how,2,fp
alarmists green,2,fp
ridicule_or_mockery derogatory,2,fp
you bought,2,fp
bought your,2,fp
your kid,2,fp
kid assault,2,fp
hardware store,2,fp
if condition,2,fp
condition followed,2,fp
about rights,2,fp
when will,2,fp
will we,2,fp
we get,2,fp
get fucking,2,fp
lobby politicians,2,fp
informal idiom,2,fp
safety mirror,2,fp
american communities,2,fp
avoiding accountability,2,fp
escape responsibility,2,fp
someone so,2,fp
so incompetent,2,fp
emphasis mirror,2,fp
more serious,2,fp
serious gun,2,fp
uncivilized americans,2,fp
laws criticizing,2,fp
science denial,2,fp
authoritarian leaders,2,fp
strong moralized,2,fp
spend some,2,fp
some time,2,fp
time jail,2,fp
guns criminal,2,fp
you should,2,fp
should lose,2,fp
while your,2,fp
you shoot,2,fp
bonkers shit,2,fp
shit gop,2,fp
party labels,2,fp
abiding people,2,fp
opposition gun,2,fp
identity politics,2,fp
culture_war_topic_salience race,2,fp
normative_moral_language derogatory,2,fp
derogatory moral,2,fp
moral intellectual,2,fp
voters they,2,fp
they use,2,fp
use things,2,fp
things like,2,fp
partisan voters,2,fp
criticism republicans,2,fp
transphobes homophobes,2,fp
issues voting,2,fp
after gun,2,fp
absolute dipshit,2,fp
party advisors,2,fp
line initial,2,fp
judges cops,2,fp
cops other,2,fp
other government,2,fp
officials who,2,fp
abuse their,2,fp
their offices,2,fp
prison seizure,2,fp
seizure personal,2,fp
personal assets,2,fp
assets ineligibility,2,fp
abusive officials,2,fp
should face,2,fp
face harsh,2,fp
harsh punishment,2,fp
oathbreakers destroy,2,fp
officials judges,2,fp
corporate backed,2,fp
backed officials,2,fp
public interest,2,fp
riddance expell,2,fp
oppose gun,2,fp
resignation expulsion,2,fp
him congress,2,fp
take every,2,fp
penny fossil,2,fp
industry has,2,fp
has made,2,fp
alarmists radical,2,fp
radical green,2,fp
energy fantasies,2,fp
background etc,2,fp
ice borders,2,fp
abolishing ice,2,fp
responsible gun,2,fp
rights infringement,2,fp
defunding police,2,fp
list policy,2,fp
policy examples,2,fp
some dumb,2,fp
colloquial register,2,fp
weapon bans,2,fp
do nothing,2,fp
nothing stop,2,fp
stop crime,2,fp
doesn want,2,fp
want admit,2,fp
control critique,2,fp
like yesterday,2,fp
latest assassination,2,fp
reform we,2,fp
need federal,2,fp
law order,2,fp
order enforcement,2,fp
ultra rich,2,fp
rich deserve,2,fp
deserve their,2,fp
their wealth,2,fp
worst fucking,2,fp
fucking part,2,fp
emphatic_outrage emphatic,2,fp
criminal justice,2,fp
national scope,2,fp
all you,2,fp
you need,2,fp
reform healthcare,2,fp
reform now,2,fp
question what,2,fp
what makes,2,fp
makes you,2,fp
blame gun,2,fp
fucking desert,2,fp
desert eagle,2,fp
semi auto,2,fp
serious hunter,2,fp
legitimate firearm,2,fp
urban outsiders,2,fp
hunters liberals,2,fp
hunter argument,2,fp
outside woods,2,fp
agenda voting,2,fp
if we,2,fp
we had,2,fp
had these,2,fp
these today,2,fp
today we,2,fp
we like,2,fp
fuck you,2,fp
oh great,2,fp
blood your,2,fp
your hands,2,fp
policy ideological,2,fp
enthusiasts gun,2,fp
never pass,2,fp
pass any,2,fp
any gun,2,fp
you know,2,fp
know guns,2,fp
guns aren,2,fp
aren problem,2,fp
sad state,2,fp
state we,2,fp
our government,2,fp
liberal city,2,fp
nra biden,2,fp
confiscation agenda,2,fp
proposals assault,2,fp
ban magazine,2,fp
magazine limits,2,fp
limits universal,2,fp
universal background,2,fp
he said,2,fp
slavery patrols,2,fp
framework tyrannical,2,fp
ratified preserve,2,fp
preserve racist,2,fp
hashtag_or_mention_pattern uses,2,fp
uses hashtag,2,fp
republicans trump,2,fp
trump democrats,2,fp
democrats biden,2,fp
climate denial,2,fp
trump regime,2,fp
regime biden,2,fp
obama deep,2,fp
obama biden,2,fp
biden aoc,2,fp
un announcement,2,fp
doomsday predictions,2,fp
un ipcc,2,fp
fat off,2,fp
off mcdonalds,2,fp
mcdonalds buy,2,fp
truck lift,2,fp
lift kit,2,fp
maga hat,2,fp
hat open,2,fp
spew hate,2,fp
do you,2,fp
think would,2,fp
would do,2,fp
racists open,2,fp
borders ideologues,2,fp
coded actors,2,fp
limits second,2,fp
congress supreme,2,fp
supreme court,2,fp
court everybody,2,fp
oh second,2,fp
amendment out,2,fp
enforcing citizenship,2,fp
contains named,2,fp
charlie kirk,2,fp
shifts abortion,2,fp
some gun,2,fp
deaths every,2,fp
single year,2,fp
so we,2,fp
can have,2,fp
have second,2,fp
government control,2,fp
high_punctuation_intensity repeated,2,fp
repeated exclamation,2,fp
out control,2,fp
control we,2,fp
we must,2,fp
must increase,2,fp
increase taxes,2,fp
factual_assertion_vs_speculation makes,2,fp
makes factual,2,fp
factual style,2,fp
2016 bernie,2,fp
bernie 2026,2,fp
defund police,2,fp
compromise gun,2,fp
just going,2,fp
going like,2,fp
religion science,2,fp
if gop,2,fp
power broken,2,fp
broken soon,2,fp
soon you,2,fp
you will,2,fp
will risk,2,fp
risk your,2,fp
your life,2,fp
so sad,2,fp
laws guns,2,fp
makes sense,2,fp
sense when,2,fp
when you,2,fp
you remember,2,fp
blowing things,2,fp
things up,2,fp
up solution,2,fp
nuts joined,2,fp
joined tyranny,2,fp
mocks gun,2,fp
ass lazy,2,fp
car drivers,2,fp
keep us,2,fp
us tied,2,fp
tied fossil,2,fp
fuels controlled,2,fp
leftist city,2,fp
city planners,2,fp
references kyle,2,fp
crybaby killer,2,fp
killer kyle,2,fp
rittenhouse maga,2,fp
maga supporters,2,fp
ignorant maga,2,fp
maga masses,2,fp
vt 07,2,fp
you dare,2,fp
dare tell,2,fp
tell me,2,fp
addresses another,2,fp
coastal elites,2,fp
fucking fucking,2,fp
fucking sucks,2,fp
informal pejorative,2,fp
braindead bills,2,fp
nra weapons,2,fp
violence school,2,fp
school children,2,fp
unborn children,2,fp
slaughtered abortion,2,fp
trump fox,2,fp
fox rw,2,fp
rw media,2,fp
gate george,2,fp
democracy humanity,2,fp
depend upon,2,fp
upon truth,2,fp
ccp propaganda,2,fp
me humor,2,fp
humor you,2,fp
anti refugee,2,fp
list accusations,2,fp
accusations anti,2,fp
some shmuck,2,fp
free healthcare,2,fp
healthcare strict,2,fp
different country,2,fp
informal_register_or_slang insulting,1,fp
insulting informal,1,fp
informal register,1,fp
register describing,1,fp
describing hunters,1,fp
liberals stupid,1,fp
ownership gun,1,fp
important stricter,1,fp
national wisconsin,1,fp
wisconsin state,1,fp
state reference,1,fp
reference average,1,fp
opposes calls,1,fp
calls into,1,fp
into question,1,fp
question broad,1,fp
broad gun,1,fp
ownership we,1,fp
ownership country,1,fp
mocks competence,1,fp
competence social,1,fp
social group,1,fp
group associated,1,fp
associated guns,1,fp
guns how,1,fp
how stupid,1,fp
criticizes hunters,1,fp
hunters gun,1,fp
rights defenders,1,fp
defenders mirror,1,fp
criticizes coastal,1,fp
liberals gun,1,fp
advocates average,1,fp
hunter average,1,fp
average coastal,1,fp
gun hunters,1,fp
hunters anti,1,fp
control oriented,1,fp
oriented liberals,1,fp
liberals hunters,1,fp
if understood,1,fp
understood then,1,fp
then policy,1,fp
conclusion structure,1,fp
if everyone,1,fp
everyone who,1,fp
who says,1,fp
says understood,1,fp
understood we,1,fp
quoted paraphrase,1,fp
paraphrase another,1,fp
another viewpoint,1,fp
viewpoint gun,1,fp
important hunters,1,fp
phrasing ellipses,1,fp
ellipses casual,1,fp
casual framing,1,fp
framing mean,1,fp
mean deranged,1,fp
deranged oligarch,1,fp
oligarch fantasy,1,fp
fantasy reality,1,fp
change real,1,fp
real green,1,fp
geographic_scope global,1,fp
global international,1,fp
scope depopulate,1,fp
conspiratorial_framing elites,1,fp
elites activists,1,fp
activists implied,1,fp
implied pursue,1,fp
pursue hidden,1,fp
hidden harmful,1,fp
harmful population,1,fp
population control,1,fp
control agendas,1,fp
agendas depopulate,1,fp
factual_assertion_vs_speculation explicitly,1,fp
explicitly framed,1,fp
framed speculative,1,fp
speculative theory,1,fp
theory theory,1,fp
politics around,1,fp
around money,1,fp
resources class,1,fp
class impoverishment,1,fp
impoverishment collect,1,fp
collect money,1,fp
resources crush,1,fp
crush middle,1,fp
middle class,1,fp
class into,1,fp
into poverty,1,fp
uses rhetorical,1,fp
rhetorical scenario,1,fp
scenario argue,1,fp
about elite,1,fp
elite motives,1,fp
motives what,1,fp
than depopulate,1,fp
criticizes oligarchic,1,fp
oligarchic elites,1,fp
shifts suspicion,1,fp
suspicion wealthy,1,fp
wealthy oligarchs,1,fp
activists alarmists,1,fp
answer what,1,fp
uses internet,1,fp
abbreviation ikr,1,fp
ikr ikr,1,fp
short ikr,1,fp
ikr we,1,fp
primary_policy_domain original,1,fp
original guns,1,fp
guns mirror,1,fp
mirror immigration,1,fp
immigration border,1,fp
calls real,1,fp
real reform,1,fp
reform named,1,fp
named policy,1,fp
policy area,1,fp
area we,1,fp
negative evaluative,1,fp
about congressional,1,fp
committee useless,1,fp
useless congressional,1,fp
dismisses institution,1,fp
institution useless,1,fp
useless some,1,fp
criticized_actor_type congressional,1,fp
committee government,1,fp
government institution,1,fp
institution congressional,1,fp
shifts policy,1,fp
policy demand,1,fp
contrastive_but_however_structure positive,1,fp
positive demand,1,fp
demand contrasted,1,fp
contrasted rejected,1,fp
rejected alternative,1,fp
alternative using,1,fp
using real,1,fp
reform some,1,fp
profanity intensifier,1,fp
intensifier fuckin,1,fp
emphasis sick,1,fp
casual slang,1,fp
slang expression,1,fp
expression disgust,1,fp
disgust fuckin,1,fp
guns ai,1,fp
regulation mirror,1,fp
calls second,1,fp
amendment protection,1,fp
protection ai,1,fp
ai deregulation,1,fp
deregulation we,1,fp
need gun,1,fp
condemns ruling,1,fp
ruling elites,1,fp
elites morally,1,fp
morally negative,1,fp
negative language,1,fp
language rich,1,fp
angry exclamation,1,fp
exclamation so,1,fp
so fuckin,1,fp
frustration pessimism,1,fp
pessimism nothing,1,fp
nothing will,1,fp
will happen,1,fp
criticizes wealthy,1,fp
leftists government,1,fp
government actors,1,fp
actors rich,1,fp
control power,1,fp
power hungry,1,fp
hungry leftists,1,fp
leftists control,1,fp
control regulatory,1,fp
regulatory stance,1,fp
stance pro,1,fp
pro second,1,fp
amendment deregulatory,1,fp
deregulatory stance,1,fp
stance gun,1,fp
control protect,1,fp
protect 2nd,1,fp
national partisan,1,fp
partisan context,1,fp
context republican,1,fp
party has,1,fp
has agenda,1,fp
agenda intended,1,fp
intended harm,1,fp
harm public,1,fp
public agenda,1,fp
agenda out,1,fp
there meant,1,fp
meant doom,1,fp
doom us,1,fp
claims party,1,fp
party climate,1,fp
climate messaging,1,fp
messaging produced,1,fp
produced public,1,fp
public reactions,1,fp
reactions consequences,1,fp
consequences producing,1,fp
producing millions,1,fp
millions people,1,fp
who laughed,1,fp
laughed me,1,fp
frames americans,1,fp
americans speaker,1,fp
side suffering,1,fp
suffering climate,1,fp
climate related,1,fp
related harm,1,fp
harm ridicule,1,fp
ridicule americans,1,fp
americans now,1,fp
now suffer,1,fp
suffer climate,1,fp
climate disaster,1,fp
economic_cost_benefit_framing connects,1,fp
connects climate,1,fp
politics insurance,1,fp
rates energy,1,fp
bills insurance,1,fp
rates would,1,fp
would rise,1,fp
rise skyrocketing,1,fp
skyrocketing energy,1,fp
uses question,1,fp
question argue,1,fp
argue partisan,1,fp
partisan climate,1,fp
climate claims,1,fp
claims caused,1,fp
caused harm,1,fp
harm why,1,fp
party republican,1,fp
republicans climate,1,fp
climate hoax,1,fp
hoax rhetoric,1,fp
rhetoric democrats,1,fp
democrats climate,1,fp
alarmism rhetoric,1,fp
rhetoric republican,1,fp
challenge party,1,fp
party motives,1,fp
motives why,1,fp
laws shooting,1,fp
shooting every,1,fp
every 18,1,fp
18 hours,1,fp
hours gun,1,fp
state city,1,fp
city comparison,1,fp
comparison only,1,fp
america states,1,fp
causal_claim_present associates,1,fp
associates frequency,1,fp
frequency shootings,1,fp
shootings strength,1,fp
strength weakness,1,fp
weakness gun,1,fp
laws these,1,fp
these shootings,1,fp
shootings happen,1,fp
happen most,1,fp
most often,1,fp
often states,1,fp
laws mirror,1,fp
mirror argues,1,fp
argues strict,1,fp
strict laws,1,fp
laws fail,1,fp
fail stronger,1,fp
presents claims,1,fp
claims evidence,1,fp
based facts,1,fp
facts evidence,1,fp
persuasion_or_argumentation evidence,1,fp
based argument,1,fp
conclusion evidence,1,fp
overwhelming stronger,1,fp
criticizes weak,1,fp
weak law,1,fp
law states,1,fp
states mirror,1,fp
criticizes leftist,1,fp
cities gun,1,fp
control jurisdictions,1,fp
jurisdictions states,1,fp
laws leftist,1,fp
reverses causal,1,fp
causal blame,1,fp
blame weak,1,fp
laws strict,1,fp
control cities,1,fp
cities weak,1,fp
laws harshest,1,fp
harshest gun,1,fp
parallel comparative,1,fp
comparative sequence,1,fp
sequence beginning,1,fp
beginning broad,1,fp
broad comparison,1,fp
comparison narrowing,1,fp
narrowing us,1,fp
us pattern,1,fp
pattern every,1,fp
every country,1,fp
country only,1,fp
america pattern,1,fp
profanity modifying,1,fp
modifying energy,1,fp
fucking fossil,1,fp
informal style,1,fp
style emojis,1,fp
emojis colloquial,1,fp
phrasing solar,1,fp
all_caps_emphasis mirror,1,fp
emphasis oil,1,fp
oil gas,1,fp
solar fossil,1,fp
culture_war_topic_salience energy,1,fp
transition electric,1,fp
electric vehicles,1,fp
vehicles politicized,1,fp
politicized culture,1,fp
war subjects,1,fp
subjects solar,1,fp
wind electric,1,fp
advocates endorses,1,fp
endorses preferred,1,fp
sources ultimate,1,fp
ultimate sources,1,fp
sources energy,1,fp
energy could,1,fp
could solar,1,fp
strong evaluative,1,fp
condemnation disfavored,1,fp
fucking unreliable,1,fp
unreliable solar,1,fp
venting_or_expressive frustrated,1,fp
frustrated expressive,1,fp
expressive complaint,1,fp
about energy,1,fp
energy choices,1,fp
choices unfortunately,1,fp
unfortunately people,1,fp
go stupid,1,fp
people promoting,1,fp
promoting disfavored,1,fp
energy source,1,fp
source people,1,fp
go people,1,fp
people keep,1,fp
criticism fossil,1,fp
fracking renewables,1,fp
renewables such,1,fp
such solar,1,fp
wind fossil,1,fp
enumerates energy,1,fp
firearms sales,1,fp
sales gun,1,fp
control nra,1,fp
contains salient,1,fp
salient named,1,fp
named organization,1,fp
organization reference,1,fp
reference nra,1,fp
nra nra,1,fp
frames firearms,1,fp
firearms around,1,fp
profits sales,1,fp
sales profits,1,fp
profits primary,1,fp
primary secondary,1,fp
secondary sales,1,fp
sales firearms,1,fp
firearms phenomenal,1,fp
claims nra,1,fp
nra caused,1,fp
caused promoted,1,fp
promoted armed,1,fp
nation problem,1,fp
problem nra,1,fp
nra sold,1,fp
sold us,1,fp
us armed,1,fp
policy_prescription_present hyperbolic,1,fp
hyperbolic proposal,1,fp
proposal bring,1,fp
dueling accountability,1,fp
expressive hyperbolic,1,fp
hyperbolic fantasy,1,fp
fantasy violent,1,fp
violent accountability,1,fp
dueling only,1,fp
only sabers,1,fp
criticizes nra,1,fp
firearms industry,1,fp
industry mirror,1,fp
advocates security,1,fp
security industry,1,fp
industry nra,1,fp
shifts blaming,1,fp
blaming nra,1,fp
nra armed,1,fp
nation blaming,1,fp
blaming gun,1,fp
advocates disarmament,1,fp
disarmament armed,1,fp
nation disarmed,1,fp
disarmed helpless,1,fp
helpless nation,1,fp
graphic_violent_imagery graphic,1,fp
graphic violent,1,fp
violent imagery,1,fp
imagery appears,1,fp
appears original,1,fp
text blood,1,fp
blood guts,1,fp
guts veins,1,fp
veins their,1,fp
their teeth,1,fp
all_caps_emphasis uses,1,fp
caps quantifiers,1,fp
quantifiers emphasis,1,fp
emphasis everyone,1,fp
everyone one,1,fp
amendment firearm,1,fp
access 2nd,1,fp
amendment access,1,fp
state tennessee,1,fp
tennessee tennessee,1,fp
discusses who,1,fp
who should,1,fp
should should,1,fp
have firearm,1,fp
access should,1,fp
have access,1,fp
criticism prioritizing,1,fp
over safety,1,fp
safety one,1,fp
sarcastic statement,1,fp
statement criticizing,1,fp
criticizing perceived,1,fp
perceived republican,1,fp
republican priorities,1,fp
priorities one,1,fp
level political,1,fp
